"","id","PC","DE","QD","LE","TY","SP","FF","JF","CN"
"955",1,7474,"Strada Romulus","+",0.09366,"TR",10.56,35,7.39345,0.95
"956",1,7473,"Strada Popa Soare","+",0.15899,"TR",6.06,33.5,9.08927,0.98
"957",1,3472,"P-ţa Corneliu Coposu","+",0.07218,"TR",9.88,25.2,3.14159,0.98
"958",1,3481,"Şoseaua Virtuţii","+",0.06096,"TR",7.55,36.2,3.14159,0.85
"959",1,7842,"Strada Vintilă Mihăilescu","+",0.03564,"TR",12.21,36,2.71828,0.85
"960",1,7841,"Strada Ceahlăul","+",0.13368,"TR",20.89,40.5,3.56629,0.88
"961",1,7840,"Strada 9 Mai","+",0.09959,"TR",41.7,40,0,0.9
"962",1,3480,"Calea Giuleşti","+",0.42773,"TR",44.3,40,0,0.91
"963",1,3479,"Calea Griviţei","+",0.35702,"TR",50,40,0,0.91
"964",1,3466,"Bulevardul Libertăţii","-",0.07696,"TR",36.74,38,0,0.93
"965",1,6975,"Strada Uranus","-",0.41962,"TR",43.74,47.8,0.73906,0.96
"966",1,3467,"Strada Izvor","-",0.58176,"TR",26.72,46.6,3.14907,0.96
"967",1,6976,"Strada Sabinelor","-",0.24115,"TR",15.75,48,7.3188,0.92
"968",1,3468,"Şoseaua Panduri","-",0.24431,"TR",11.16,39.7,3.14159,0.92
"969",1,3469,"Strada Progresului","-",0.21202,"TR",10.86,44.2,3.14159,0.93
"970",1,6977,"Strada Stanciu George Cristian","-",0.22939,"TR",15.11,39.1,5.70935,0.94
"971",1,6978,"Strada Scriitor Mihail Sebastian","-",0.17944,"TR",24.9,36.1,1.97414,0.96
"972",1,6979,"Strada Conteşti","-",0.05773,"TR",30,40,1.52122,0.98
"973",1,6980,"Strada Serg. Maj. Ion Nedeleanu","-",0.2381,"TR",24.49,40,2.71966,0.98
"974",1,6981,"Strada Lacul Plopului","-",0.13202,"TR",8.2,39.5,8.9269,0.98
"975",1,3470,"Bulevardul Ghencea","-",0.12865,"TR",7.29,28.1,3.14159,0.99
"976",1,3479,"Calea Griviţei","-",0.08889,"TR",35.15,40,1.05494,0.87
"977",1,3480,"Calea Giuleşti","-",0.65819,"TR",11.08,40,8.50476,0.94
"978",1,7840,"Strada 9 Mai","-",0.01923,"TR",8.79,40,8.85304,0.84
"979",1,7841,"Strada Ceahlăul","-",0.1127,"TR",5.6,33.4,9.16968,0.84
"980",1,7842,"Strada Vintilă Mihăilescu","-",0.14029,"TR",7.24,35.9,8.96342,0.87
"981",1,3481,"Şoseaua Virtuţii","-",0.09472,"TR",16.23,33.6,3.71867,0.85
"982",1,3472,"P-ţa Corneliu Coposu","-",0.03899,"TR",14.82,36,5.00217,0.84
"983",1,7473,"Strada Popa Soare","-",0.03319,"TR",27.68,38,1.67398,0.84
"984",1,7474,"Strada Romulus","-",0.15899,"TR",18.76,38.4,3.76755,0.89
"985",1,3473,"Strada Sfantul Stefan","-",0.10737,"TR",7.21,33.8,8.89246,0.84
"986",1,7475,"Strada Fetiţelor","-",0.14204,"TR",18.45,33.9,3.19302,0.81
"987",1,7476,"Strada Prof. Mitriţă Constantinescu","-",0.12592,"TR",23.1,35,2.21016,0.79
"988",1,3474,"Strada Traian","-",0.14351,"TR",9,27.1,5.14159,0.8
"989",1,7477,"Strada Hagiului","-",0.07823,"TR",11.25,34,6.68488,0.82
"990",1,7478,"Intrarea Platon","-",0.12364,"TR",23.91,38,2.5387,0.88
"991",1,7479,"Strada Popa Nan","-",0.16541,"TR",22.8,38.6,2.88391,0.86
"992",1,7480,"Strada Dumitru Ganovici","-",0.14776,"TR",35.63,39.7,0.89176,0.87
"993",1,3475,"Strada Delea Veche","-",0.17111,"TR",22.53,37.1,2.71111,0.86
"994",1,7481,"Strada Matei Basarab","-",0.20317,"TR",24.59,39.7,2.65233,0.77
"995",1,7482,"Strada Agricultori","-",0.02966,"TR",21.91,40,3.27966,0.91
"996",1,3476,"Strada Arhierul Calist","-",0.18635,"TR",35.14,40,1.05718,0.84
"997",1,3477,"P-ţa E. Hurmuzachi","-",0.28834,"TR",6.36,27.8,8.79759,0.89
"998",1,3488,"Bulevardul Octavian Goga","-",0.04752,"TR",11.01,28,3.14159,0.93
"999",1,7436,"Strada Hornului","-",0.18306,"TR",23.88,38.3,2.59266,0.9
"1000",1,7437,"Strada Matache Dobrescu","-",0.09634,"TR",18.71,38.5,3.79158,0.89
"1001",1,7438,"Strada Şcoala Ciocanul","-",0.17876,"TR",21.11,38.9,3.30656,0.91
"1002",1,7439,"Strada Vlad Judeţul","-",0.08031,"TR",25.61,40,2.47639,0.93
"1003",1,7440,"Bulevardul Burebista","-",0.15283,"TR",15.27,36.8,3.14159,0.93
"1004",1,7441,"Strada Vulcan Judeţu","-",0.16054,"TR",4.89,29.8,8.58006,0.89
"1005",1,7442,"Strada Constantin Nottara","-",0.10865,"TR",8.32,33.7,8.68792,0.9
"1006",1,7443,"Strada Caloian Judeţul","-",0.08917,"TR",5.42,25.9,8.91677,0.94
"1007",1,3489,"Şoseaua Mihai Bravu","-",0.09976,"TR",5.16,16.9,7.14159,0.91
"1008",1,3489,"Şoseaua Mihai Bravu","+",0.02273,"TR",12.94,25,3.15252,0.94
"1009",1,7443,"Strada Caloian Judeţul","+",0.07702,"TR",23.38,30,1.91895,0.96
"1010",1,7442,"Strada Constantin Nottara","+",0.08917,"TR",24.16,30,1.69138,0.96
"1011",1,7441,"Strada Vulcan Judeţu","+",0.10865,"TR",35.07,41.1,1.27515,0.96
"1012",1,7440,"Bulevardul Burebista","+",0.16054,"TR",19.16,36,3.34304,0.97
"1013",1,7439,"Strada Vlad Judeţul","+",0.15283,"TR",25.19,39.3,2.4582,0.97
"1014",1,7438,"Strada Şcoala Ciocanul","+",0.08031,"TR",25.96,40,2.40105,0.97
"1015",1,7437,"Strada Matache Dobrescu","+",0.17876,"TR",24.86,38.6,2.41943,0.98
"1016",1,7436,"Strada Hornului","+",0.09634,"TR",27.4,40,2.08708,0.83
"1017",1,3488,"Bulevardul Octavian Goga","+",0.23059,"TR",19.46,33.7,3.67313,0.8
"1018",1,3486,"P-ţa Charles de Gaulle","+",0.06522,"TR",16.94,29.5,2.81797,0.92
"1019",1,7294,"Strada Ermil Pangratti","+",0.2835,"TR",21.78,40,3.30815,0.83
"1020",1,7293,"Strada Teheran","+",0.08024,"TR",29.55,40,1.62051,0.81
"1021",1,7292,"Strada Av. Nicolae Velescu","+",0.1771,"TR",50,40,0,0.86
"1022",1,18774,"Strada Muzeul Zambaccian","+",0.29733,"TR",50,39.3,0,0.87
"1023",1,7291,"Strada Lt. Av. Radu Beller","+",0.04406,"TR",43.32,36.4,0,0.86
"1024",1,3485,"Intrarea Bitolia","+",0.04837,"TR",35.29,40,1.02483,0.92
"1025",1,7290,"Strada Ştefan Tudor","+",0.07256,"TR",41.49,40,0,0.91
"1026",1,7289,"Strada Bruxelles","+",0.2099,"TR",24.44,40,2.72951,0.95
"1027",1,7288,"Strada Washington","+",0.18067,"TR",13.92,40,6.59849,0.89
"1028",1,7287,"Strada Amman","+",0.12633,"TR",7.59,40,9.03615,0.89
"1029",1,7286,"Strada Hatmanul Arbore","+",0.13193,"TR",8.77,40,8.85596,0.89
"1030",1,3484,"Bulevardul Iancu de Hunedoara / Şoseaua Ştefan cel Mare","+",0.12412,"TR",12.81,30.8,3.14159,0.87
"1031",1,7285,"Strada Grigore Alexandrescu","+",0.0809,"TR",16.37,37.6,4.5549,0.91
"1032",1,7284,"Strada Ion Slătineanu","+",0.13439,"TR",9.38,40,8.30792,0.93
"1033",1,7283,"Strada Nicolae Beldiceanu","+",0.15685,"TR",6.88,40,9.14404,0.92
"1034",1,7282,"Strada Dimitrie Giurescu","+",0.15726,"TR",9.66,40,8.26489,0.92
"1035",1,3483,"Bulevardul Dacia","+",0.13909,"TR",6.23,27,8.78705,0.93
"1036",1,7286,"Strada Hatmanul Arbore","-",0.12412,"TR",21.59,36.2,2.78919,0.83
"1037",1,7287,"Strada Amman","-",0.13193,"TR",45.61,40,0,0.81
"1038",1,7288,"Strada Washington","-",0.12633,"TR",39.59,40,0.08925,0.81
"1039",1,7289,"Strada Bruxelles","-",0.18067,"TR",31.06,40,1.29166,0.83
"1040",1,7290,"Strada Ştefan Tudor","-",0.2099,"TR",13,34.9,3.14159,0.86
"1041",1,3485,"Intrarea Bitolia","-",0.07256,"TR",18.95,38,3.6719,0.96
"1042",1,7291,"Strada Lt. Av. Radu Beller","-",0.06954,"TR",9.87,40,3.14159,0.9
"1043",1,18774,"Strada Muzeul Zambaccian","-",0.02289,"TR",30.28,40,1.4607,0.92
"1044",1,7292,"Strada Av. Nicolae Velescu","-",0.29907,"TR",44.05,40,0,0.82
"1045",1,7293,"Strada Teheran","-",0.19262,"TR",13.78,40,6.68002,0.79
"1046",1,7294,"Strada Ermil Pangratti","-",0.15075,"TR",6.72,40,9.16795,0.87
"1047",1,3486,"P-ţa Charles de Gaulle","-",0.34005,"TR",13.27,30.3,5.14159,0.98
"1048",1,3495,"Şoseaua Ştefan cel Mare","-",0.01696,"TR",28.62,33,0.36469,0.87
"1049",1,7926,"Strada Hatmanul Arbore","-",0.11141,"TR",16.26,27.6,2.62648,0.94
"1050",1,7927,"Strada Chile","-",0.09898,"TR",20.12,39,3.54116,0.93
"1051",1,7928,"Strada Albac","-",0.08115,"TR",20.87,40,3.50568,0.94
"1052",1,3496,"Strada Tudor Vianu","-",0.26248,"TR",23.97,40,2.83317,0.94
"1053",1,7929,"Strada Ştefan Tudor","-",0.18491,"TR",20.57,40,3.57273,0.93
"1054",1,7930,"Strada Lt. Comandor Av. Gheorghe Bănciulescu","-",0.04149,"TR",26.08,35,1.47019,0.86
"1055",1,7931,"Strada Puţul Lui Zamfir","-",0.10885,"TR",15,40,5.99859,0.79
"1056",1,7932,"Strada George Călinescu","-",0.11876,"TR",17.35,40,4.69548,0.9
"1057",1,7933,"Strada Banul Antonache","-",0.12118,"TR",17.87,40,4.40315,0.77
"1058",1,7934,"Strada Comp. Mihail Ivanovic Glinka","-",0.06405,"TR",18.45,33.4,3.11028,0.83
"1059",1,3497,"Bulevardul Mircea Eliade / I. P. Ceaikovski","-",0.24312,"TR",19.55,36,3.24999,0.92
"1060",1,7935,"Strada Johann Strauss","-",0.11861,"TR",31.91,38.8,0.87236,0.87
"1061",1,7936,"Strada Postelnicul Stroe","-",0.12201,"TR",35.23,40,1.03793,0.88
"1062",1,7937,"Strada Serg. Constantin Şomoiog","-",0.10882,"TR",39.86,40,0.03104,0.88
"1063",1,7938,"Intrarea Biserica Floreasca","-",0.14963,"TR",42.93,40,0,0.9
"1064",1,7939,"Strada Ţărmului","-",0.56291,"TR",50,40,0,0.9
"1065",1,3498,"Şoseaua Fabrica De Glucoză","-",0.11085,"TR",38.08,39.5,0.3123,0.89
"1066",1,3499,"Şoseaua Pipera","-",0.50074,"TR",19.68,35.6,3.88765,0.94
"1067",1,3491,"Calea Rahovei","-",0.0159,"TR",14.32,30,3.67609,0.94
"1068",1,7326,"Strada Tutunari","-",0.14403,"TR",37.15,34.9,0,0.97
"1069",1,7327,"Strada Năsăud","-",0.29536,"TR",23.02,38.2,2.77176,0.97
"1070",1,7328,"Strada Spătarul Preda","-",0.18793,"TR",14.88,29.7,3.46212,0.99
"1071",1,7329,"Strada Hagi Dina","-",0.19711,"TR",27.88,37.2,1.47789,0.99
"1072",1,7330,"Strada Veseliei","-",0.13394,"TR",28.08,40,1.93807,0.99
"1073",1,7331,"Strada Serg. Turturică","-",0.14815,"TR",38.14,40,0.40387,0.99
"1074",1,7332,"Strada Topologului","-",0.1216,"TR",28.92,34.6,1.42744,0.99
"1075",1,7333,"Strada Peleaga","-",0.16117,"TR",23.23,30,1.96373,0.99
"1076",1,7334,"Strada Moruzeştilor","-",0.13508,"TR",30.59,40,1.39376,0.99
"1077",1,7335,"Strada Popa Ştefan","-",0.13815,"TR",27.51,40,2.06362,0.99
"1078",1,3492,"Bulevardul Pieptănari","-",0.31952,"TR",21.21,40,3.43251,0.99
"1079",1,7336,"Strada Tocilei","-",0.08623,"TR",26.37,40,2.31128,0.98
"1080",1,7337,"Strada Bachus","-",0.13283,"TR",18.75,35.1,3.30752,0.99
"1081",1,7338,"Strada Toporaşi","-",0.07589,"TR",15.3,30,3.39047,0.91
"1082",1,7339,"Strada Erou Ion Oaie","-",0.10656,"TR",31.58,39.3,1.04474,0.96
"1083",1,7340,"Strada Persicani","-",0.06696,"TR",25.86,40,2.42192,0.96
"1084",1,7341,"Strada Dornişoara","-",0.17101,"TR",24.1,40,2.80326,0.96
"1085",1,7342,"Strada Erou Constantin Toma","-",0.24696,"TR",26.47,34.3,1.98409,0.95
"1086",1,7343,"Strada Vâltoarei","-",0.041,"TR",17.35,29.5,2.69587,0.9
"1087",1,7344,"Strada Panerului","-",0.14452,"TR",30,37.2,1.68266,0.95
"1088",1,7345,"Strada Sold. Tunsu Petre","-",0.07904,"TR",31.46,40,1.20397,0.96
"1089",1,7346,"Strada Păşunilor","-",0.02488,"TR",29.71,37,1.00745,0.98
"1090",1,7347,"Strada Erie Eroul","-",0.13607,"TR",28.82,37.8,1.37612,0.98
"1091",1,3493,"Strada Zeţarilor","-",0.04615,"TR",22.13,28.9,1.1344,0.97
"1092",1,3493,"Strada Zeţarilor","+",0.02431,"TR",26.41,24,0,0.93
"1093",1,7347,"Strada Erie Eroul","+",0.02183,"TR",24.91,32,1.11016,0.93
"1094",1,7346,"Strada Păşunilor","+",0.13607,"TR",28.77,37,1.22963,0.86
"1095",1,7345,"Strada Sold. Tunsu Petre","+",0.02488,"TR",28.95,37,1.18695,0.86
"1096",1,7344,"Strada Panerului","+",0.07904,"TR",26.56,39.6,2.20512,0.84
"1097",1,7343,"Strada Vâltoarei","+",0.14452,"TR",26.24,37.2,2.56081,0.84
"1098",1,7342,"Strada Erou Constantin Toma","+",0.041,"TR",11.16,29,2.71828,0.81
"1099",1,7341,"Strada Dornişoara","+",0.24696,"TR",25.83,34.3,2.14609,0.81
"1100",1,7340,"Strada Persicani","+",0.17101,"TR",38.56,40,0.31375,0.83
"1101",1,7339,"Strada Erou Ion Oaie","+",0.06696,"TR",40.46,40,0,0.84
"1102",1,7338,"Strada Toporaşi","+",0.10656,"TR",30.76,35.1,0.33316,0.85
"1103",1,7337,"Strada Bachus","+",0.07589,"TR",25.1,30,0.54944,0.95
"1104",1,7336,"Strada Tocilei","+",0.13283,"TR",37.15,39.8,0.57858,0.91
"1105",1,3492,"Bulevardul Pieptănari","+",0.13743,"TR",26.05,40,2.381,0.89
"1106",1,7335,"Strada Popa Ştefan","+",0.26833,"TR",29.74,40,1.5783,0.92
"1107",1,7334,"Strada Moruzeştilor","+",0.13815,"TR",36.82,40,0.69052,0.95
"1108",1,7333,"Strada Peleaga","+",0.13508,"TR",43.47,40,0,0.9
"1109",1,7332,"Strada Topologului","+",0.16117,"TR",27.47,30,0.73393,0.89
"1110",1,7331,"Strada Serg. Turturică","+",0.13,"TR",32.93,34.9,0.4908,0.94
"1111",1,7330,"Strada Veseliei","+",0.13974,"TR",37.7,40,0.50089,0.96
"1112",1,7329,"Strada Hagi Dina","+",0.13394,"TR",30.79,40,1.35037,0.95
"1113",1,7328,"Strada Spătarul Preda","+",0.19603,"TR",25.69,30.9,0.62205,0.89
"1114",1,7327,"Strada Năsăud","+",0.18882,"TR",18.87,31.1,2.58148,0.96
"1115",1,7326,"Strada Tutunari","+",0.29397,"TR",26.3,39.5,2.24449,0.97
"1116",1,3491,"Calea Rahovei","+",0.16634,"TR",7.55,28.2,7.14159,0.99
"1117",1,3499,"Şoseaua Pipera","+",0.0202,"TR",16.75,27.9,2.54041,0.91
"1118",1,3498,"Şoseaua Fabrica De Glucoză","+",0.50372,"TR",25.8,37.8,2.76072,0.96
"1119",1,7939,"Strada Ţărmului","+",0.08765,"TR",30.3,40,1.4574,0.95
"1120",1,7938,"Intrarea Biserica Floreasca","+",0.56291,"TR",18.36,40,5.80073,0.96
"1121",1,7937,"Strada Serg. Constantin Şomoiog","+",0.14963,"TR",4.94,40,9.43917,0.92
"1122",1,7936,"Strada Postelnicul Stroe","+",0.10882,"TR",4.05,40,9.57428,0.94
"1123",1,7935,"Strada Johann Strauss","+",0.12201,"TR",5.13,40,9.40973,0.94
"1124",1,3497,"Bulevardul Mircea Eliade / I. P. Ceaikovski","+",0.11861,"TR",6.96,32.4,7.14159,0.89
"1125",1,7934,"Strada Comp. Mihail Ivanovic Glinka","+",0.25325,"TR",26.04,39.5,2.30288,0.87
"1126",1,7933,"Strada Banul Antonache","+",0.05392,"TR",35.76,40,0.92118,0.91
"1127",1,7932,"Strada George Călinescu","+",0.12118,"TR",31.7,39.5,1.05595,0.91
"1128",1,7931,"Strada Puţul Lui Zamfir","+",0.11876,"TR",27.61,40,2.04031,0.93
"1129",1,7930,"Strada Lt. Comandor Av. Gheorghe Bănciulescu","+",0.10885,"TR",17.96,40,4.35736,0.9
"1130",1,7929,"Strada Ştefan Tudor","+",0.04149,"TR",28.84,40,1.77395,0.92
"1131",1,3496,"Strada Tudor Vianu","+",0.18491,"TR",36.25,40,0.81599,0.89
"1132",1,7928,"Strada Albac","+",0.26248,"TR",30.8,40,1.34713,0.89
"1133",1,7927,"Strada Chile","+",0.08115,"TR",2.71,41,9.78784,0.92
"1134",1,7926,"Strada Hatmanul Arbore","+",0.09898,"TR",2.76,37.5,9.74284,0.85
"1135",1,3495,"Şoseaua Ştefan cel Mare","+",0.12838,"TR",3.2,21.4,9.27942,0.79
"1136",1,8136,"Strada Entuziasmului","+",0.09268,"TR",52,40,0,0.7
"1137",1,8137,"Strada Răsadniţei","+",0.15279,"TR",48,40,0,0.7
"1138",1,8138,"Strada Sculptorilor","+",0.57533,"TR",33.96,36,0.49257,0.84
"1139",1,8139,"Strada Cotul Siretului","+",0.14857,"TR",36.44,40,0.773,0.84
"1140",1,8140,"Strada Cărămidăriei","+",0.42677,"TR",28.88,39.5,1.67715,0.86
"1141",1,8141,"Strada Poiana Lacului","+",0.56811,"TR",29.42,40,1.64813,0.88
"1142",1,8142,"Drumul Săbăreni","+",0.45445,"TR",24.68,38.1,2.3772,0.89
"1143",1,8143,"Strada Pătrarului","+",0.17041,"TR",24.9,39.8,2.60055,0.91
"1144",1,8144,"Strada Dudului","+",0.41993,"TR",27.75,41.8,2.29896,0.92
"1145",1,8145,"Strada Migdalului","+",0.27404,"TR",30.52,40,1.40863,0.98
"1146",1,8146,"Strada Sângerului","+",0.18468,"TR",28.36,40,1.87774,0.98
"1147",1,8147,"Strada Luduş","+",0.15207,"TR",23.33,40,2.97141,0.98
"1148",1,8148,"Strada Fagului","+",0.12626,"TR",28.01,40,1.95538,0.99
"1149",1,8149,"Strada Godeni","+",0.18381,"TR",16.83,40,4.9823,0.99
"1150",1,8150,"Strada Frasinului","+",0.12105,"TR",23.85,40,2.85894,0.99
"1151",1,8151,"Bulevardul Constructorilor","+",0.17282,"TR",14.07,31.9,3.14159,0.99
"1152",1,8152,"Strada Atelierele Noi","+",0.22201,"TR",28.79,38.5,1.51524,0.99
"1153",1,8153,"Strada George Vâlsan","+",0.31445,"TR",37.49,40,0.54609,0.98
"1154",1,8154,"Strada Nicolae Oncescu","+",0.15011,"TR",38.75,40,0.27178,0.95
"1155",1,8155,"Strada Zboina Neagră","+",0.1747,"TR",38.74,40,0.27364,0.95
"1156",1,8156,"Strada Prunaru","+",0.15364,"TR",30.5,40,1.41297,0.96
"1157",1,8157,"Strada 9 Mai","+",0.28004,"TR",31.55,40,1.1845,0.97
"1158",1,3502,"Calea Crângaşi","+",0.45078,"TR",36.17,40,0.83351,0.91
"1159",1,8160,"Strada Lucăceşti","+",0.11929,"TR",22.54,30,2.16148,0.96
"1160",1,8159,"Strada Zinca Golescu","+",0.14315,"TR",50,40,0,0.84
"1161",1,8158,"Strada Boişoara","+",0.20608,"TR",50,40,0,0.79
"1162",1,3501,"Şoseaua Orhideelor","+",0.3597,"TR",19.17,35.6,3.14159,0.84
"1163",1,3514,"Şoseaua Ştefan cel Mare / Şoseaua Mihai Bravu","+",0.09115,"TR",11.15,23.9,3.54834,0.83
"1164",1,8030,"Strada Făinari","+",0.27247,"TR",31.75,38.4,0.82738,0.96
"1165",1,8029,"Strada Ardeleni","+",0.24379,"TR",28.89,40,1.76361,0.95
"1166",1,8028,"Strada Vaselor","+",0.09978,"TR",19.06,40,3.90068,0.87
"1167",1,3513,"Bulevardul Dacia","+",0.16146,"TR",11.38,37.1,3.14159,0.86
"1168",1,8027,"Strada Oltarului","+",0.2113,"TR",29.02,39.7,1.6825,0.89
"1169",1,8026,"Strada Zece Mese","+",0.07901,"TR",18.38,40,4.12277,0.92
"1170",1,8025,"Strada Popa Petre","+",0.07977,"TR",19.16,30.8,2.43941,0.92
"1171",1,8024,"Strada Corbeni","+",0.20022,"TR",15.71,40,5.60589,0.89
"1172",1,3512,"Bulevardul Carol I","+",0.18305,"TR",12.15,28.8,3.14159,0.83
"1173",1,3501,"Şoseaua Orhideelor","-",0.18216,"TR",16.67,36.2,3.97047,0.96
"1174",1,8158,"Strada Boişoara","-",0.18314,"TR",29.23,40,1.68848,0.99
"1175",1,8159,"Strada Zinca Golescu","-",0.20608,"TR",31.92,40,1.10338,0.99
"1176",1,8160,"Strada Lucăceşti","-",0.13968,"TR",28.15,40,1.92469,0.99
"1177",1,3502,"Calea Crângaşi","-",0.39238,"TR",14.41,36.6,7.252,0.99
"1178",1,8157,"Strada 9 Mai","-",0.18272,"TR",10.29,40,8.16856,0.99
"1179",1,8156,"Strada Prunaru","-",0.28004,"TR",12.94,40,7.14419,0.98
"1180",1,8155,"Strada Zboina Neagră","-",0.15364,"TR",11.7,40,7.83174,0.98
"1181",1,8154,"Strada Nicolae Oncescu","-",0.1747,"TR",8.44,40,8.45066,0.98
"1182",1,8153,"Strada George Vâlsan","-",0.15011,"TR",10.59,40,3.14159,0.98
"1183",1,8152,"Strada Atelierele Noi","-",0.31445,"TR",10.25,40,7.14159,0.97
"1184",1,8151,"Bulevardul Constructorilor","-",0.27121,"TR",7.32,34.2,7.14159,0.96
"1185",1,8150,"Strada Frasinului","-",0.12362,"TR",10.68,38.9,8.05082,0.79
"1186",1,8149,"Strada Godeni","-",0.12105,"TR",12.61,40,7.32959,0.79
"1187",1,8148,"Strada Fagului","-",0.18381,"TR",23.13,40,3.01555,0.8
"1188",1,8147,"Strada Luduş","-",0.12626,"TR",24.51,40,2.71586,0.8
"1189",1,8146,"Strada Sângerului","-",0.15207,"TR",27.23,40,2.12425,0.8
"1190",1,8145,"Strada Migdalului","-",0.18468,"TR",30.19,40,1.48147,0.81
"1191",1,8144,"Strada Dudului","-",0.27404,"TR",20.23,40,3.64663,0.87
"1192",1,8143,"Strada Pătrarului","-",0.41993,"TR",15.55,40,7.36263,0.91
"1193",1,8142,"Drumul Săbăreni","-",0.2106,"TR",9.18,36.2,5.14159,0.9
"1194",1,8141,"Strada Poiana Lacului","-",0.43018,"TR",41.03,39.4,0,0.89
"1195",1,8140,"Strada Cărămidăriei","-",0.56811,"TR",47.69,40,0,0.88
"1196",1,8139,"Strada Cotul Siretului","-",0.42677,"TR",48.17,39.8,0,0.82
"1197",1,8138,"Strada Sculptorilor","-",0.14857,"TR",39.81,39.8,0,0.83
"1198",1,8137,"Strada Răsadniţei","-",0.57533,"TR",42.2,35.9,0,0.86
"1199",1,8136,"Strada Entuziasmului","-",0.24547,"TR",27,40,2.82608,0.7
"1200",1,3512,"Bulevardul Carol I","-",0.05287,"TR",43.14,34.9,0,0.95
"1201",1,8024,"Strada Corbeni","-",0.1291,"TR",42.25,40,0,0.96
"1202",1,8025,"Strada Popa Petre","-",0.20106,"TR",40.77,36.8,0,0.81
"1203",1,8026,"Strada Zece Mese","-",0.07806,"TR",37.84,33,0,0.84
"1204",1,8027,"Strada Oltarului","-",0.08488,"TR",38.55,40,0.31581,0.84
"1205",1,3513,"Bulevardul Dacia","-",0.22589,"TR",37.37,37,0,0.83
"1206",1,8028,"Strada Vaselor","-",0.13725,"TR",29.63,38.7,1.36481,0.88
"1207",1,8029,"Strada Ardeleni","-",0.1212,"TR",24.02,40,2.82142,0.89
"1208",1,8030,"Strada Făinari","-",0.22143,"TR",17.38,40,3.14159,0.9
"1209",1,3514,"Şoseaua Ştefan cel Mare / Şoseaua Mihai Bravu","-",0.31779,"TR",12.45,31.8,3.14159,0.9
"1210",1,3521,"Bulevardul Mihail Kogălniceanu","+",0.07513,"TR",5.89,29.1,8.9595,0.93
"1211",1,7825,"Strada Ionel Perlea","+",0.06258,"TR",20.72,27.6,1.2223,0.93
"1212",1,7824,"Strada Sfântul Constantin","+",0.28593,"TR",26.36,25.9,0,0.89
"1213",1,3520,"Strada Vasile Pravan","+",0.12105,"TR",7.63,28.1,8.53862,0.94
"1214",1,3519,"Strada Ştirbei Vodă","+",0.46628,"TR",26.73,37.5,1.80217,0.94
"1215",1,7823,"Strada Virgiliu","+",0.17092,"TR",26.54,40,2.27355,0.89
"1216",1,3518,"Strada Constantin Noica","+",0.27501,"TR",19.39,37.5,3.14159,0.78
"1217",1,3517,"Strada Witting","+",0.25207,"TR",25.47,31.3,1.61896,0.97
"1218",1,7822,"Strada Vespasian","+",0.14143,"TR",25.87,40,2.42047,0.97
"1219",1,7821,"Strada Ing. Pisoni","+",0.10063,"TR",31.2,40,1.26019,0.98
"1220",1,7820,"Strada Domniţa Ancuţa","+",0.11803,"TR",28.77,40,1.78873,0.98
"1221",1,7819,"Strada Barierei","+",0.11933,"TR",12.06,40,7.63455,0.95
"1222",1,3516,"Şoseaua Orhideelor","+",0.38272,"TR",7.93,36.3,8.35795,0.96
"1223",1,3516,"Şoseaua Orhideelor","-",0.06136,"TR",19.09,30.1,2.31494,0.83
"1224",1,7819,"Strada Barierei","-",0.36098,"TR",23.11,38.9,2.85869,0.99
"1225",1,7820,"Strada Domniţa Ancuţa","-",0.11933,"TR",23.56,40,2.92198,0.99
"1226",1,7821,"Strada Ing. Pisoni","-",0.11803,"TR",18.03,40,4.3174,0.99
"1227",1,7822,"Strada Vespasian","-",0.10063,"TR",12.78,40,7.23128,0.99
"1228",1,3517,"Strada Witting","-",0.14143,"TR",7.96,35.2,5.14159,0.99
"1229",1,3518,"Strada Constantin Noica","-",0.25207,"TR",11.28,32.6,7.14159,0.84
"1230",1,7823,"Strada Virgiliu","-",0.27501,"TR",36.04,39.9,0.84229,0.85
"1231",1,3519,"Strada Ştirbei Vodă","-",0.27705,"TR",18.12,36.7,3.14159,0.99
"1232",1,3520,"Strada Vasile Pravan","-",0.40937,"TR",18.4,37.4,5.06783,0.89
"1233",1,7824,"Strada Sfântul Constantin","-",0.0708,"TR",17.53,32.8,3.25323,0.76
"1234",1,3521,"Bulevardul Mihail Kogălniceanu","-",0.10975,"TR",8.07,26.7,5.14159,0.78
"1235",1,3505,"Bulevardul Dacia","-",0.05529,"TR",4.42,22.8,5.14159,0.91
"1236",1,7036,"Bulevardul Inginer Gheorghe Duca","-",0.14314,"TR",19.04,23.6,0.57395,0.94
"1237",1,7037,"Strada Constantin Disescu","-",0.17937,"TR",30.78,36.2,0.58059,0.96
"1238",1,7038,"Strada Alexandru Depărăţeanu","-",0.1419,"TR",21.73,40,3.31872,0.95
"1239",1,3507,"Şoseaua Nicolae Titulescu","-",0.30595,"TR",25.3,35.4,2.48176,0.97
"1240",1,7039,"Strada Costache Marinescu","-",0.25547,"TR",44.31,39.7,0,0.94
"1241",1,7040,"Strada George Bariţiu","-",0.08139,"TR",45.37,40,0,0.94
"1242",1,7041,"Strada Stoica Ludescu","-",0.08924,"TR",43.75,40,0,0.94
"1243",1,7042,"Strada Petru Maior","-",0.10793,"TR",46.92,40,0,0.92
